#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A159
#Date Time: 2021-04-06 15:31:34.286
#Sample rate: 3292.18Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 500 mV/div Offset: -1 V
#Math 1: Function: -1*C1

Time (s),Channel 2 (V),Math 1 (V)
0.77567814252336442,1.5385967250533832,21.509731894843281
0.77598189252336447,1.5385967250533832,21.735025660750193
0.77628564252336441,1.5385967250533832,21.751838628355184
0.77658939252336445,1.5385967250533832,21.993945361867087
0.7768931425233645,1.54195529762469,21.936781272010109
0.77719689252336444,1.54195529762469,21.782101970044174
0.77750064252336437,1.54195529762469,21.677861570893214
0.77780439252336442,1.54195529762469,21.506369301322284
0.77810814252336447,1.5385967250533832,21.624060074557235
0.7784118925233644,1.54195529762469,21.829178279338155
0.77871564252336445,1.5385967250533832,22.007395735951082
0.77901939252336438,1.54195529762469,21.980494987783093
0.77932314252336443,1.5486724427673035,21.398766308650327
0.77962689252336448,1.54195529762469,21.36514037344034
0.77993064252336441,1.5352381524820764,21.516457081885278
0.78023439252336446,1.5352381524820764,21.647598229204227
0.7805381425233644,1.5318795799107696,21.835903466380152
0.78084189252336444,1.5352381524820764,21.953594239615104
0.78114564252336449,1.5385967250533832,21.866166808069138
0.78144939252336443,1.54195529762469,21.721575286666198
0.78175314252336447,1.54195529762469,21.667773790330219
0.78205689252336441,1.54195529762469,21.455930398507306
0.78236064252336446,1.5318795799107696,21.684586757935211
0.78266439252336439,1.5285210073394628,21.856079027506144
0.78296814252336444,1.5251624347681561,21.990582768346087
0.78327189252336438,1.5285210073394628,21.835903466380152
0.78357564252336442,1.5150867170542357,21.2205488520374
0.78387939252336447,1.5083695719116221,21.412216682734321
0.78418314252336441,1.5083695719116221,21.617334887515238
0.78448689252336445,1.5083695719116221,21.7114875061032
0.78479064252336439,1.5050109993403153,22.014120922993079
0.78509439252336444,1.5083695719116221,22.071285012850055
0.78539814252336448,1.5083695719116221,21.967044613699098
0.78570189252336442,1.5117281444829289,21.809002718212163
0.78600564252336447,1.5083695719116221,21.704762319061203
0.7863093925233644,1.5083695719116221,21.593796732868249
0.78661314252336445,1.5050109993403153,21.856079027506144
0.7869168925233645,1.5083695719116221,21.960319426657101
0.78722064252336443,1.5050109993403153,22.037659077640068
0.78752439252336437,1.5050109993403153,21.923330897926114
0.78782814252336442,1.5083695719116221,21.479468553154295
0.78813189252336446,1.5050109993403153,21.486193740196292
0.7884356425233644,1.5150867170542357,21.718212693145198
0.78873939252336445,1.5218038621968493,21.896430149758125
0.78904314252336438,1.5218038621968493,22.037659077640068
0.78934689252336443,1.5285210073394628,22.064559825808058
0.78965064252336448,1.5352381524820764,21.923330897926114
0.78995439252336441,1.5385967250533832,21.778739376523173
0.79025814252336446,1.5385967250533832,21.603884513431243
0.7905618925233644,1.5352381524820764,21.667773790330219
0.79086564252336444,1.54195529762469,21.872891995111136
0.79116939252336449,1.5453138701959968,21.936781272010109
0.79147314252336443,1.5486724427673035,21.980494987783093
0.79177689252336447,1.5453138701959968,21.866166808069138
0.79208064252336441,1.5453138701959968,21.4693807725913
0.79238439252336446,1.5352381524820764,21.533270049490273
0.7926881425233645,1.5385967250533832,21.708124912582203
0.79299189252336444,1.5352381524820764,21.862804214548142
0.79329564252336437,1.5385967250533832,22.084735386934049
0.79359939252336442,1.54195529762469,22.044384264682066
0.79390314252336447,1.54195529762469,21.872891995111136
0.79420689252336441,1.54195529762469,21.755201221876185
0.79451064252336445,1.54195529762469,21.506369301322284
0.79481439252336439,1.5385967250533832,21.735025660750193
0.79511814252336444,1.5385967250533832,21.930056084968111
0.79542189252336448,1.5385967250533832,21.980494987783093
0.79572564252336442,1.54195529762469,21.990582768346087
0.79602939252336447,1.54195529762469,21.876254588632136
0.7963331425233644,1.5486724427673035,21.358415186398343
